CPI value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
,Apr-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,May-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Jun-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Jul-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Aug-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Sep-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Oct-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Nov-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Dec-13,$2.13,$7.75,$2.13,$2.63,$4.80,$8.00,$4.76,$5.69,$2.77,$2.23,$4.77,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.68,$2.13,$7.80,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$7.25,$5.00,$3.93,$2.13,$8.95,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.17,$9.19,$2.33,$5.80,$2.13
,Jan-14,$2.13,$7.75,$2.13,$2.63,$4.90,$8.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Feb-14,$2.13,$7.75,$2.13,$2.63,$4.90,$8.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Mar-14,$2.13,$7.75,$2.13,$2.63,$4.90,$8.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Apr-14,$2.13,$7.75,$2.13,$2.63,$4.90,$8.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,May-14,$2.13,$7.75,$2.13,$2.63,$4.90,$8.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Jun-14,$2.13,$7.75,$2.13,$2.63,$4.90,$8.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Jul-14,$2.13,$7.75,$2.13,$2.63,$4.90,$9.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$7.25,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Aug-14,$2.13,$7.75,$2.13,$2.63,$4.90,$9.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$2.65,$8.00,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Sep-14,$2.13,$7.75,$2.13,$2.63,$4.90,$9.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$3.10,$8.00,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Oct-14,$2.13,$7.75,$2.13,$2.63,$4.90,$9.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$3.10,$8.00,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Nov-14,$2.13,$7.75,$2.13,$2.63,$4.90,$9.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$3.10,$8.00,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Dec-14,$2.13,$7.75,$2.13,$2.63,$4.90,$9.00,$4.98,$5.69,$2.77,$2.23,$4.91,$2.13,$7.00,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$2.63,$3.63,$3.75,$3.10,$8.00,$3.75,$2.13,$7.90,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$3.98,$2.13,$9.10,$2.83,$2.89,$2.13,$2.13,$2.13,$2.13,$2.13,$2.13,$4.23,$9.32,$2.33,$5.80,$2.13
,Jan-15,$2.13,$7.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Feb-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Mar-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Apr-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,May-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Jun-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Jul-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$8.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Aug-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Sep-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Oct-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Nov-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
,Dec-15,$2.13,$8.75,$2.13,$2.63,$5.05,$9.00,$5.21,$5.78,$2.77,$2.23,$5.03,$2.13,$7.25,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.00,$3.63,$3.75,$3.10,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$5.65,$4.05,$2.13,$9.25,$2.83,$2.89,$2.13,$4.25,$2.13,$2.13,$2.13,$2.13,$4.58,$9.47,$2.33,$2.40,$2.13
240.0075,Jan-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.25,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Feb-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.25,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Mar-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.25,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Apr-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.25,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,May-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.25,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Jun-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.25,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Jul-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.00,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.75,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Aug-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.50,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.75,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Sep-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.50,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.75,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Oct-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.50,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.75,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Nov-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.50,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.75,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
,Dec-16,$2.13,$9.75,$2.13,$2.63,$5.05,$10.00,$5.29,$6.07,$2.77,$2.23,$5.03,$2.13,$7.75,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.35,$3.63,$3.75,$3.23,$9.50,$3.83,$2.13,$8.05,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.05,$2.13,$9.75,$2.83,$3.39,$2.13,$4.28,$2.13,$2.13,$2.13,$2.13,$4.80,$9.47,$2.33,$2.63,$2.13
245.134,Jan-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$2.77,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.20,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$9.75,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Feb-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$2.77,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$9.75,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Mar-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$2.77,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$9.75,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Apr-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$2.77,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$9.75,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,May-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$2.77,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$9.75,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Jun-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$2.77,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$9.75,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
